forecast_date,target,target_end_date,location,type,quantile,value
2021-01-18,1 wk ahead cum death,2021-01-23,28,quantile,0.6,5846.923013555057
2021-01-18,1 wk ahead cum death,2021-01-23,28,quantile,0.65,5859.891777692793
2021-01-18,1 wk ahead cum death,2021-01-23,28,quantile,0.7,5873.54827932268
2021-01-18,1 wk ahead cum death,2021-01-23,28,quantile,0.75,5888.285511297379
2021-01-18,1 wk ahead cum death,2021-01-23,28,quantile,0.8,5904.791211109043
2021-01-18,1 wk ahead cum death,2021-01-23,28,quantile,0.85,5923.851364462987
2021-01-18,1 wk ahead cum death,2021-01-23,28,quantile,0.9,5948.020424901493
2021-01-18,1 wk ahead cum death,2021-01-23,28,quantile,0.95,5983.684526280264
2021-01-18,1 wk ahead cum death,2021-01-23,28,quantile,0.975,6014.632713427132
2021-01-18,1 wk ahead cum death,2021-01-23,28,quantile,0.99,6075.153612736563
2021-01-18,1 wk ahead cum death,2021-01-23,28,point,NA,5822.066215624398
2021-01-18,1 wk ahead inc death,2021-01-23,28,quantile,0.01,151.35038833645174
2021-01-18,1 wk ahead inc death,2021-01-23,28,quantile,0.025,196.71721660096068
2021-01-18,1 wk ahead inc death,2021-01-23,28,quantile,0.05,219.91616287258455
2021-01-18,1 wk ahead inc death,2021-01-23,28,quantile,0.1,246.65018667131307
2021-01-18,1 wk ahead inc death,2021-01-23,28,quantile,0.15,264.7674589977241
2021-01-18,1 wk ahead inc death,2021-01-23,28,quantile,0.2,279.05506400310514
2021-01-18,1 wk ahead inc death,2021-01-23,28,quantile,0.25,291.4278353479712
2021-01-18,1 wk ahead inc death,2021-01-23,28,quantile,0.3,302.47495262017304
2021-01-18,1 wk ahead inc death,2021-01-23,28,quantile,0.35,312.7119479590801
2021-01-18,1 wk ahead inc death,2021-01-23,28,quantile,0.4,322.43341115861773
2021-01-18,1 wk ahead inc death,2021-01-23,28,quantile,0.45,331.78663711574865
2021-01-18,1 wk ahead inc death,2021-01-23,28,quantile,0.5,341.0662156243982
2021-01-18,1 wk ahead inc death,2021-01-23,28,quantile,0.55,353.44549048314536
2021-01-18,1 wk ahead inc death,2021-01-23,28,quantile,0.6,365.92301355505725
2021-01-18,1 wk ahead inc death,2021-01-23,28,quantile,0.65,378.89177769279246
2021-01-18,1 wk ahead inc death,2021-01-23,28,quantile,0.7,392.54827932268023
2021-01-18,1 wk ahead inc death,2021-01-23,28,quantile,0.75,407.2855112973793
2021-01-18,1 wk ahead inc death,2021-01-23,28,quantile,0.8,423.79121110904225
2021-01-18,1 wk ahead inc death,2021-01-23,28,quantile,0.85,442.85136446298634
2021-01-18,1 wk ahead inc death,2021-01-23,28,quantile,0.9,467.0204249014928
2021-01-18,1 wk ahead inc death,2021-01-23,28,quantile,0.95,502.68452628026455
2021-01-18,1 wk ahead inc death,2021-01-23,28,quantile,0.975,533.6327134271326
2021-01-18,1 wk ahead inc death,2021-01-23,28,quantile,0.99,594.1536127365633
2021-01-18,1 wk ahead inc death,2021-01-23,28,point,NA,341.0662156243982
2021-01-18,2 wk ahead cum death,2021-01-30,28,quantile,0.01,5738.209932422033
2021-01-18,2 wk ahead cum death,2021-01-30,28,quantile,0.025,5842.736610452864
2021-01-18,2 wk ahead cum death,2021-01-30,28,quantile,0.05,5896.18775262772
2021-01-18,2 wk ahead cum death,2021-01-30,28,quantile,0.1,5957.783830753032
2021-01-18,2 wk ahead cum death,2021-01-30,28,quantile,0.15,5999.526627499111
2021-01-18,2 wk ahead cum death,2021-01-30,28,quantile,0.2,6032.445743632197
2021-01-18,2 wk ahead cum death,2021-01-30,28,quantile,0.25,6060.953019458788
2021-01-18,2 wk ahead cum death,2021-01-30,28,quantile,0.3,6086.405944303958
2021-01-18,2 wk ahead cum death,2021-01-30,28,quantile,0.35,6109.992321327149
2021-01-18,2 wk ahead cum death,2021-01-30,28,quantile,0.4,6132.390895190898
2021-01-18,2 wk ahead cum death,2021-01-30,28,quantile,0.45,6153.941038226476
2021-01-18,2 wk ahead cum death,2021-01-30,28,quantile,0.5,6175.321495096418
2021-01-18,2 wk ahead cum death,2021-01-30,28,quantile,0.55,6205.439044229719
2021-01-18,2 wk ahead cum death,2021-01-30,28,quantile,0.6,6235.795621530744
2021-01-18,2 wk ahead cum death,2021-01-30,28,quantile,0.65,6267.347339670393
2021-01-18,2 wk ahead cum death,2021-01-30,28,quantile,0.7,6300.572254984114
2021-01-18,2 wk ahead cum death,2021-01-30,28,quantile,0.75,6336.426480142805
2021-01-18,2 wk ahead cum death,2021-01-30,28,quantile,0.8,6376.58321232054
2021-01-18,2 wk ahead cum death,2021-01-30,28,quantile,0.85,6422.9546768591135
2021-01-18,2 wk ahead cum death,2021-01-30,28,quantile,0.9,6481.755606119368
2021-01-18,2 wk ahead cum death,2021-01-30,28,quantile,0.95,6568.522831003401
2021-01-18,2 wk ahead cum death,2021-01-30,28,quantile,0.975,6643.816703836652
2021-01-18,2 wk ahead cum death,2021-01-30,28,quantile,0.99,6791.058055155012
2021-01-18,2 wk ahead cum death,2021-01-30,28,point,NA,6175.321495096418
2021-01-18,2 wk ahead inc death,2021-01-30,28,quantile,0.01,105.8595440855803
2021-01-18,2 wk ahead inc death,2021-01-30,28,quantile,0.025,165.01939385190286
2021-01-18,2 wk ahead inc death,2021-01-30,28,quantile,0.05,195.27158975513598
2021-01-18,2 wk ahead inc death,2021-01-30,28,quantile,0.1,230.1336440817189
2021-01-18,2 wk ahead inc death,2021-01-30,28,quantile,0.15,253.75916850138668
2021-01-18,2 wk ahead inc death,2021-01-30,28,quantile,0.2,272.3906796290922
2021-01-18,2 wk ahead inc death,2021-01-30,28,quantile,0.25,288.5251841108165
2021-01-18,2 wk ahead inc death,2021-01-30,28,quantile,0.3,302.93099168378467
2021-01-18,2 wk ahead inc death,2021-01-30,28,quantile,0.35,316.28037336806847
2021-01-18,2 wk ahead inc death,2021-01-30,28,quantile,0.4,328.95748403228043
2021-01-18,2 wk ahead inc death,2021-01-30,28,quantile,0.45,341.1544011107268
2021-01-18,2 wk ahead inc death,2021-01-30,28,quantile,0.5,353.25527947202005
2021-01-18,2 wk ahead inc death,2021-01-30,28,quantile,0.55,370.99355374657364
2021-01-18,2 wk ahead inc death,2021-01-30,28,quantile,0.6,388.8726079756872
2021-01-18,2 wk ahead inc death,2021-01-30,28,quantile,0.65,407.4555619776004
2021-01-18,2 wk ahead inc death,2021-01-30,28,quantile,0.7,427.0239756614333
2021-01-18,2 wk ahead inc death,2021-01-30,28,quantile,0.75,448.1409688454257
2021-01-18,2 wk ahead inc death,2021-01-30,28,quantile,0.8,471.7920012114971
2021-01-18,2 wk ahead inc death,2021-01-30,28,quantile,0.85,499.1033123961272
2021-01-18,2 wk ahead inc death,2021-01-30,28,quantile,0.9,533.7351812178747
2021-01-18,2 wk ahead inc death,2021-01-30,28,quantile,0.95,584.8383047231362
2021-01-18,2 wk ahead inc death,2021-01-30,28,quantile,0.975,629.18399040952
2021-01-18,2 wk ahead inc death,2021-01-30,28,quantile,0.99,715.9044424184486
2021-01-18,2 wk ahead inc death,2021-01-30,28,point,NA,353.25527947202005
2021-01-18,3 wk ahead cum death,2021-02-06,28,quantile,0.01,5769.375676623782
2021-01-18,3 wk ahead cum death,2021-02-06,28,quantile,0.025,5951.950820928329
2021-01-18,3 wk ahead cum death,2021-02-06,28,quantile,0.05,6045.313110629519
2021-01-18,3 wk ahead cum death,2021-02-06,28,quantile,0.1,6152.902034951841
2021-01-18,3 wk ahead cum death,2021-02-06,28,quantile,0.15,6225.813537385151
2021-01-18,3 wk ahead cum death,2021-02-06,28,quantile,0.2,6283.312852312233
2021-01-18,3 wk ahead cum death,2021-02-06,28,quantile,0.25,6333.1060734862
2021-01-18,3 wk ahead cum death,2021-02-06,28,quantile,0.3,6377.564306677243
2021-01-18,3 wk ahead cum death,2021-02-06,28,quantile,0.35,6418.762269434275
2021-01-18,3 wk ahead cum death,2021-02-06,28,quantile,0.4,6457.885514642393
2021-01-18,3 wk ahead cum death,2021-02-06,28,quantile,0.45,6495.526818744143
2021-01-18,3 wk ahead cum death,2021-02-06,28,quantile,0.5,6532.8717346246185
2021-01-18,3 wk ahead cum death,2021-02-06,28,quantile,0.55,6587.455785484342
2021-01-18,3 wk ahead cum death,2021-02-06,28,quantile,0.6,6642.47304309692
2021-01-18,3 wk ahead cum death,2021-02-06,28,quantile,0.65,6699.656334473774
2021-01-18,3 wk ahead cum death,2021-02-06,28,quantile,0.7,6759.872073120613
2021-01-18,3 wk ahead cum death,2021-02-06,28,quantile,0.75,6824.853086048855
2021-01-18,3 wk ahead cum death,2021-02-06,28,quantile,0.8,6897.631820528488
2021-01-18,3 wk ahead cum death,2021-02-06,28,quantile,0.85,6981.673930582347
2021-01-18,3 wk ahead cum death,2021-02-06,28,quantile,0.9,7088.242791784665
2021-01-18,3 wk ahead cum death,2021-02-06,28,quantile,0.95,7245.496843071012
2021-01-18,3 wk ahead cum death,2021-02-06,28,quantile,0.975,7381.956970220321
2021-01-18,3 wk ahead cum death,2021-02-06,28,quantile,0.99,7648.812329978971
2021-01-18,3 wk ahead cum death,2021-02-06,28,point,NA,6532.8717346246185
2021-01-18,3 wk ahead inc death,2021-02-06,28,quantile,0.01,31.165744201749135
2021-01-18,3 wk ahead inc death,2021-02-06,28,quantile,0.025,109.21421047546568
2021-01-18,3 wk ahead inc death,2021-02-06,28,quantile,0.05,149.125358001798
2021-01-18,3 wk ahead inc death,2021-02-06,28,quantile,0.1,195.11820419880948
2021-01-18,3 wk ahead inc death,2021-02-06,28,quantile,0.15,226.28690988604046
2021-01-18,3 wk ahead inc death,2021-02-06,28,quantile,0.2,250.86710868003559
2021-01-18,3 wk ahead inc death,2021-02-06,28,quantile,0.25,272.15305402741285
2021-01-18,3 wk ahead inc death,2021-02-06,28,quantile,0.3,291.15836237328534
2021-01-18,3 wk ahead inc death,2021-02-06,28,quantile,0.35,308.7699481071272
2021-01-18,3 wk ahead inc death,2021-02-06,28,quantile,0.4,325.49461945149505
2021-01-18,3 wk ahead inc death,2021-02-06,28,quantile,0.45,341.5857805176671
2021-01-18,3 wk ahead inc death,2021-02-06,28,quantile,0.5,357.55023952820005
2021-01-18,3 wk ahead inc death,2021-02-06,28,quantile,0.55,382.01674125462307
2021-01-18,3 wk ahead inc death,2021-02-06,28,quantile,0.6,406.67742156617635
2021-01-18,3 wk ahead inc death,2021-02-06,28,quantile,0.65,432.30899480338144
2021-01-18,3 wk ahead inc death,2021-02-06,28,quantile,0.7,459.29981813649886
2021-01-18,3 wk ahead inc death,2021-02-06,28,quantile,0.75,488.42660590605004
2021-01-18,3 wk ahead inc death,2021-02-06,28,quantile,0.8,521.0486082079474
2021-01-18,3 wk ahead inc death,2021-02-06,28,quantile,0.85,558.7192537232336
2021-01-18,3 wk ahead inc death,2021-02-06,28,quantile,0.9,606.4871856652974
2021-01-18,3 wk ahead inc death,2021-02-06,28,quantile,0.95,676.9740120676113
2021-01-18,3 wk ahead inc death,2021-02-06,28,quantile,0.975,738.1402663836689
2021-01-18,3 wk ahead inc death,2021-02-06,28,quantile,0.99,857.754274823959
2021-01-18,3 wk ahead inc death,2021-02-06,28,point,NA,357.55023952820005
2021-01-18,4 wk ahead cum death,2021-02-13,28,quantile,0.01,5769.375676623782
2021-01-18,4 wk ahead cum death,2021-02-13,28,quantile,0.025,5989.458275063045
2021-01-18,4 wk ahead cum death,2021-02-13,28,quantile,0.05,6133.537158370366
2021-01-18,4 wk ahead cum death,2021-02-13,28,quantile,0.1,6299.57091913404
2021-01-18,4 wk ahead cum death,2021-02-13,28,quantile,0.15,6412.089666097852
2021-01-18,4 wk ahead cum death,2021-02-13,28,quantile,0.2,6500.823962483949
2021-01-18,4 wk ahead cum death,2021-02-13,28,quantile,0.25,6577.666033581187
2021-01-18,4 wk ahead cum death,2021-02-13,28,quantile,0.3,6646.2750256322915
2021-01-18,4 wk ahead cum death,2021-02-13,28,quantile,0.35,6709.852691599648
2021-01-18,4 wk ahead cum death,2021-02-13,28,quantile,0.4,6770.228604604621
2021-01-18,4 wk ahead cum death,2021-02-13,28,quantile,0.45,6828.3175512078915
2021-01-18,4 wk ahead cum death,2021-02-13,28,quantile,0.5,6885.949104530819
2021-01-18,4 wk ahead cum death,2021-02-13,28,quantile,0.55,6971.866453556
2021-01-18,4 wk ahead cum death,2021-02-13,28,quantile,0.6,7058.465686303603
2021-01-18,4 wk ahead cum death,2021-02-13,28,quantile,0.65,7148.474337663318
2021-01-18,4 wk ahead cum death,2021-02-13,28,quantile,0.7,7243.256175079987
2021-01-18,4 wk ahead cum death,2021-02-13,28,quantile,0.75,7345.538733443297
2021-01-18,4 wk ahead cum death,2021-02-13,28,quantile,0.8,7460.095198810206
2021-01-18,4 wk ahead cum death,2021-02-13,28,quantile,0.85,7592.3806409600875
2021-01-18,4 wk ahead cum death,2021-02-13,28,quantile,0.9,7760.124036675918
2021-01-18,4 wk ahead cum death,2021-02-13,28,quantile,0.95,8007.6478279151315
2021-01-18,4 wk ahead cum death,2021-02-13,28,quantile,0.975,8222.441200478084
2021-01-18,4 wk ahead cum death,2021-02-13,28,quantile,0.99,8642.481573490082
2021-01-18,4 wk ahead cum death,2021-02-13,28,point,NA,6885.949104530819
2021-01-18,4 wk ahead inc death,2021-02-13,28,quantile,0.01,0.0
2021-01-18,4 wk ahead inc death,2021-02-13,28,quantile,0.025,37.50745413471611
2021-01-18,4 wk ahead inc death,2021-02-13,28,quantile,0.05,88.22404774084754
2021-01-18,4 wk ahead inc death,2021-02-13,28,quantile,0.1,146.66888418219895
2021-01-18,4 wk ahead inc death,2021-02-13,28,quantile,0.15,186.2761287127016
2021-01-18,4 wk ahead inc death,2021-02-13,28,quantile,0.2,217.51111017171587
2021-01-18,4 wk ahead inc death,2021-02-13,28,quantile,0.25,244.55996009498597
2021-01-18,4 wk ahead inc death,2021-02-13,28,quantile,0.3,268.71071895504855
2021-01-18,4 wk ahead inc death,2021-02-13,28,quantile,0.35,291.0904221653732
2021-01-18,4 wk ahead inc death,2021-02-13,28,quantile,0.4,312.34308996222825
2021-01-18,4 wk ahead inc death,2021-02-13,28,quantile,0.45,332.79073246374793
2021-01-18,4 wk ahead inc death,2021-02-13,28,quantile,0.5,353.0773699062005
2021-01-18,4 wk ahead inc death,2021-02-13,28,quantile,0.55,384.41066807165805
2021-01-18,4 wk ahead inc death,2021-02-13,28,quantile,0.6,415.9926432066828
2021-01-18,4 wk ahead inc death,2021-02-13,28,quantile,0.65,448.8180031895431
2021-01-18,4 wk ahead inc death,2021-02-13,28,quantile,0.7,483.3841019593733
2021-01-18,4 wk ahead inc death,2021-02-13,28,quantile,0.75,520.685647394442
2021-01-18,4 wk ahead inc death,2021-02-13,28,quantile,0.8,562.4633782817186
2021-01-18,4 wk ahead inc death,2021-02-13,28,quantile,0.85,610.7067103777407
2021-01-18,4 wk ahead inc death,2021-02-13,28,quantile,0.9,671.8812448912531
2021-01-18,4 wk ahead inc death,2021-02-13,28,quantile,0.95,762.150984844119
2021-01-18,4 wk ahead inc death,2021-02-13,28,quantile,0.975,840.484230257763
2021-01-18,4 wk ahead inc death,2021-02-13,28,quantile,0.99,993.6692435111112
2021-01-18,4 wk ahead inc death,2021-02-13,28,point,NA,353.0773699062005
2021-01-18,1 wk ahead cum death,2021-01-23,29,quantile,0.01,6563.844698553651
2021-01-18,1 wk ahead cum death,2021-01-23,29,quantile,0.025,6629.107813264867
2021-01-18,1 wk ahead cum death,2021-01-23,29,quantile,0.05,6662.480996924012
2021-01-18,1 wk ahead cum death,2021-01-23,29,quantile,0.1,6700.939618093122
2021-01-18,1 wk ahead cum death,2021-01-23,29,quantile,0.15,6727.002485331692
2021-01-18,1 wk ahead cum death,2021-01-23,29,quantile,0.2,6747.556128601133
2021-01-18,1 wk ahead cum death,2021-01-23,29,quantile,0.25,6765.355159886011
2021-01-18,1 wk ahead cum death,2021-01-23,29,quantile,0.3,6781.247152104652
2021-01-18,1 wk ahead cum death,2021-01-23,29,quantile,0.35,6795.973731560592
2021-01-18,1 wk ahead cum death,2021-01-23,29,quantile,0.4,6809.958684712995
2021-01-18,1 wk ahead cum death,2021-01-23,29,quantile,0.45,6823.413904791444
2021-01-18,1 wk ahead cum death,2021-01-23,29,quantile,0.5,6836.763178255102
2021-01-18,1 wk ahead cum death,2021-01-23,29,quantile,0.55,6854.27649569023
2021-01-18,1 wk ahead cum death,2021-01-23,29,quantile,0.6,6871.9288077081765
2021-01-18,1 wk ahead cum death,2021-01-23,29,quantile,0.65,6890.276092640216
2021-01-18,1 wk ahead cum death,2021-01-23,29,quantile,0.7,6909.596339651985
2021-01-18,1 wk ahead cum death,2021-01-23,29,quantile,0.75,6930.445527074757
2021-01-18,1 wk ahead cum death,2021-01-23,29,quantile,0.8,6953.796616988261
2021-01-18,1 wk ahead cum death,2021-01-23,29,quantile,0.85,6980.7615660550455
2021-01-18,1 wk ahead cum death,2021-01-23,29,quantile,0.9,7014.9542334283915
2021-01-18,1 wk ahead cum death,2021-01-23,29,quantile,0.95,7065.4092669915
2021-01-18,1 wk ahead cum death,2021-01-23,29,quantile,0.975,7109.19256057932
2021-01-18,1 wk ahead cum death,2021-01-23,29,quantile,0.99,7194.813223595504
2021-01-18,1 wk ahead cum death,2021-01-23,29,point,NA,6836.763178255102
2021-01-18,1 wk ahead inc death,2021-01-23,29,quantile,0.01,96.84469855365086
2021-01-18,1 wk ahead inc death,2021-01-23,29,quantile,0.025,162.1078132648674
2021-01-18,1 wk ahead inc death,2021-01-23,29,quantile,0.05,195.4809969240122
2021-01-18,1 wk ahead inc death,2021-01-23,29,quantile,0.1,233.93961809312194
2021-01-18,1 wk ahead inc death,2021-01-23,29,quantile,0.15,260.0024853316921
2021-01-18,1 wk ahead inc death,2021-01-23,29,quantile,0.2,280.55612860113376
2021-01-18,1 wk ahead inc death,2021-01-23,29,quantile,0.25,298.35515988601094
2021-01-18,1 wk ahead inc death,2021-01-23,29,quantile,0.3,314.2471521046514
2021-01-18,1 wk ahead inc death,2021-01-23,29,quantile,0.35,328.97373156059143
2021-01-18,1 wk ahead inc death,2021-01-23,29,quantile,0.4,342.95868471299497
2021-01-18,1 wk ahead inc death,2021-01-23,29,quantile,0.45,356.4139047914438
2021-01-18,1 wk ahead inc death,2021-01-23,29,quantile,0.5,369.76317825510176
2021-01-18,1 wk ahead inc death,2021-01-23,29,quantile,0.55,387.2764956902301
2021-01-18,1 wk ahead inc death,2021-01-23,29,quantile,0.6,404.9288077081769
2021-01-18,1 wk ahead inc death,2021-01-23,29,quantile,0.65,423.2760926402162
2021-01-18,1 wk ahead inc death,2021-01-23,29,quantile,0.7,442.59633965198475
2021-01-18,1 wk ahead inc death,2021-01-23,29,quantile,0.75,463.44552707475657
2021-01-18,1 wk ahead inc death,2021-01-23,29,quantile,0.8,486.796616988261
2021-01-18,1 wk ahead inc death,2021-01-23,29,quantile,0.85,513.7615660550459
2021-01-18,1 wk ahead inc death,2021-01-23,29,quantile,0.9,547.9542334283918
2021-01-18,1 wk ahead inc death,2021-01-23,29,quantile,0.95,598.4092669914996
2021-01-18,1 wk ahead inc death,2021-01-23,29,quantile,0.975,642.1925605793206
2021-01-18,1 wk ahead inc death,2021-01-23,29,quantile,0.99,727.8132235955036
2021-01-18,1 wk ahead inc death,2021-01-23,29,point,NA,369.76317825510176
2021-01-18,2 wk ahead cum death,2021-01-30,29,quantile,0.01,6592.304309076995
2021-01-18,2 wk ahead cum death,2021-01-30,29,quantile,0.025,6735.431004546443
2021-01-18,2 wk ahead cum death,2021-01-30,29,quantile,0.05,6808.62079200241
2021-01-18,2 wk ahead cum death,2021-01-30,29,quantile,0.1,6892.963308975477
2021-01-18,2 wk ahead cum death,2021-01-30,29,quantile,0.15,6950.121047750614
2021-01-18,2 wk ahead cum death,2021-01-30,29,quantile,0.2,6995.196662882225
2021-01-18,2 wk ahead cum death,2021-01-30,29,quantile,0.25,7034.231216192075
2021-01-18,2 wk ahead cum death,2021-01-30,29,quantile,0.3,7069.083495933012
2021-01-18,2 wk ahead cum death,2021-01-30,29,quantile,0.35,7101.37994182628
2021-01-18,2 wk ahead cum death,2021-01-30,29,quantile,0.4,7132.049947998305
2021-01-18,2 wk ahead cum death,2021-01-30,29,quantile,0.45,7161.558211512298
2021-01-18,2 wk ahead cum death,2021-01-30,29,quantile,0.5,7190.834126494685
2021-01-18,2 wk ahead cum death,2021-01-30,29,quantile,0.55,7230.91824689089
2021-01-18,2 wk ahead cum death,2021-01-30,29,quantile,0.6,7271.320495226747
2021-01-18,2 wk ahead cum death,2021-01-30,29,quantile,0.65,7313.313383260867
2021-01-18,2 wk ahead cum death,2021-01-30,29,quantile,0.7,7357.533166872554
2021-01-18,2 wk ahead cum death,2021-01-30,29,quantile,0.75,7405.252357820418
2021-01-18,2 wk ahead cum death,2021-01-30,29,quantile,0.8,7458.697851682025
2021-01-18,2 wk ahead cum death,2021-01-30,29,quantile,0.85,7520.414671974595
2021-01-18,2 wk ahead cum death,2021-01-30,29,quantile,0.9,7598.674145129091
2021-01-18,2 wk ahead cum death,2021-01-30,29,quantile,0.95,7714.154587222922
2021-01-18,2 wk ahead cum death,2021-01-30,29,quantile,0.975,7814.364888213435
2021-01-18,2 wk ahead cum death,2021-01-30,29,quantile,0.99,8010.331699039328
2021-01-18,2 wk ahead cum death,2021-01-30,29,point,NA,7190.834126494685
2021-01-18,2 wk ahead inc death,2021-01-30,29,quantile,0.01,28.459610523343997
2021-01-18,2 wk ahead inc death,2021-01-30,29,quantile,0.025,106.32319128157502
2021-01-18,2 wk ahead inc death,2021-01-30,29,quantile,0.05,146.1397950783977
2021-01-18,2 wk ahead inc death,2021-01-30,29,quantile,0.1,192.02369088235528
2021-01-18,2 wk ahead inc death,2021-01-30,29,quantile,0.15,223.11856241892156
2021-01-18,2 wk ahead inc death,2021-01-30,29,quantile,0.2,247.64053428109173
2021-01-18,2 wk ahead inc death,2021-01-30,29,quantile,0.25,268.8760563060638
2021-01-18,2 wk ahead inc death,2021-01-30,29,quantile,0.3,287.8363438283603
2021-01-18,2 wk ahead inc death,2021-01-30,29,quantile,0.35,305.40621026568846
2021-01-18,2 wk ahead inc death,2021-01-30,29,quantile,0.4,322.09126328530937
2021-01-18,2 wk ahead inc death,2021-01-30,29,quantile,0.45,338.14430672085376
2021-01-18,2 wk ahead inc death,2021-01-30,29,quantile,0.5,354.07094823958283
2021-01-18,2 wk ahead inc death,2021-01-30,29,quantile,0.55,376.6417512006598
2021-01-18,2 wk ahead inc death,2021-01-30,29,quantile,0.6,399.3916875185708
2021-01-18,2 wk ahead inc death,2021-01-30,29,quantile,0.65,423.03729062065145
2021-01-18,2 wk ahead inc death,2021-01-30,29,quantile,0.7,447.93682722056974
2021-01-18,2 wk ahead inc death,2021-01-30,29,quantile,0.75,474.80683074566144
2021-01-18,2 wk ahead inc death,2021-01-30,29,quantile,0.8,504.9012346937641
2021-01-18,2 wk ahead inc death,2021-01-30,29,quantile,0.85,539.6531059195494
2021-01-18,2 wk ahead inc death,2021-01-30,29,quantile,0.9,583.7199117006998
2021-01-18,2 wk ahead inc death,2021-01-30,29,quantile,0.95,648.7453202314216
2021-01-18,2 wk ahead inc death,2021-01-30,29,quantile,0.975,705.172327634114
2021-01-18,2 wk ahead inc death,2021-01-30,29,quantile,0.99,815.518475443824
2021-01-18,2 wk ahead inc death,2021-01-30,29,point,NA,354.07094823958283
2021-01-18,3 wk ahead cum death,2021-02-06,29,quantile,0.01,6592.304309076995
2021-01-18,3 wk ahead cum death,2021-02-06,29,quantile,0.025,6773.198535579817
2021-01-18,3 wk ahead cum death,2021-02-06,29,quantile,0.05,6894.1204217514305
2021-01-18,3 wk ahead cum death,2021-02-06,29,quantile,0.1,7033.468500101575
2021-01-18,3 wk ahead cum death,2021-02-06,29,quantile,0.15,7127.90273501655
2021-01-18,3 wk ahead cum death,2021-02-06,29,quantile,0.2,7202.375261738114
2021-01-18,3 wk ahead cum death,2021-02-06,29,quantile,0.25,7266.866934362975
2021-01-18,3 wk ahead cum death,2021-02-06,29,quantile,0.3,7324.448784920887
2021-01-18,3 wk ahead cum death,2021-02-06,29,quantile,0.35,7377.807966437884
2021-01-18,3 wk ahead cum death,2021-02-06,29,quantile,0.4,7428.479994928846
2021-01-18,3 wk ahead cum death,2021-02-06,29,quantile,0.45,7477.232628401211
2021-01-18,3 wk ahead cum death,2021-02-06,29,quantile,0.5,7525.601382869856
2021-01-18,3 wk ahead cum death,2021-02-06,29,quantile,0.55,7594.048661355836
2021-01-18,3 wk ahead cum death,2021-02-06,29,quantile,0.6,7663.039172210751
2021-01-18,3 wk ahead cum death,2021-02-06,29,quantile,0.65,7734.745844910348
2021-01-18,3 wk ahead cum death,2021-02-06,29,quantile,0.7,7810.2551441925
2021-01-18,3 wk ahead cum death,2021-02-06,29,quantile,0.75,7891.739999532952
2021-01-18,3 wk ahead cum death,2021-02-06,29,quantile,0.8,7983.003037514258
2021-01-18,3 wk ahead cum death,2021-02-06,29,quantile,0.85,8088.390117087908
2021-01-18,3 wk ahead cum death,2021-02-06,29,quantile,0.9,8222.025279846248
2021-01-18,3 wk ahead cum death,2021-02-06,29,quantile,0.95,8419.218629770143
2021-01-18,3 wk ahead cum death,2021-02-06,29,quantile,0.975,8590.33682598509
2021-01-18,3 wk ahead cum death,2021-02-06,29,quantile,0.99,8924.967965249878
2021-01-18,3 wk ahead cum death,2021-02-06,29,point,NA,7525.601382869856
2021-01-18,3 wk ahead inc death,2021-02-06,29,quantile,0.01,0.0
2021-01-18,3 wk ahead inc death,2021-02-06,29,quantile,0.025,37.76753103337444
2021-01-18,3 wk ahead inc death,2021-02-06,29,quantile,0.05,85.49962974902036
2021-01-18,3 wk ahead inc death,2021-02-06,29,quantile,0.1,140.50519112609805
2021-01-18,3 wk ahead inc death,2021-02-06,29,quantile,0.15,177.7816872659358
2021-01-18,3 wk ahead inc death,2021-02-06,29,quantile,0.2,207.1785988558892
2021-01-18,3 wk ahead inc death,2021-02-06,29,quantile,0.25,232.63571817090036
2021-01-18,3 wk ahead inc death,2021-02-06,29,quantile,0.3,255.36528898787458
2021-01-18,3 wk ahead inc death,2021-02-06,29,quantile,0.35,276.4280246116041
2021-01-18,3 wk ahead inc death,2021-02-06,29,quantile,0.4,296.4300469305414
2021-01-18,3 wk ahead inc death,2021-02-06,29,quantile,0.45,315.67441688891296
2021-01-18,3 wk ahead inc death,2021-02-06,29,quantile,0.5,334.7672563751713
2021-01-18,3 wk ahead inc death,2021-02-06,29,quantile,0.55,363.1304144649453
2021-01-18,3 wk ahead inc death,2021-02-06,29,quantile,0.6,391.71867698400325
2021-01-18,3 wk ahead inc death,2021-02-06,29,quantile,0.65,421.43246164948073
2021-01-18,3 wk ahead inc death,2021-02-06,29,quantile,0.7,452.7219773199457
2021-01-18,3 wk ahead inc death,2021-02-06,29,quantile,0.75,486.4876417125338
2021-01-18,3 wk ahead inc death,2021-02-06,29,quantile,0.8,524.3051858322325
2021-01-18,3 wk ahead inc death,2021-02-06,29,quantile,0.85,567.9754451133131
2021-01-18,3 wk ahead inc death,2021-02-06,29,quantile,0.9,623.3511347171575
2021-01-18,3 wk ahead inc death,2021-02-06,29,quantile,0.95,705.0640425472207
2021-01-18,3 wk ahead inc death,2021-02-06,29,quantile,0.975,775.9719377716557
2021-01-18,3 wk ahead inc death,2021-02-06,29,quantile,0.99,914.6362662105508
2021-01-18,3 wk ahead inc death,2021-02-06,29,point,NA,334.7672563751713
2021-01-18,4 wk ahead cum death,2021-02-13,29,quantile,0.01,6592.304309076995
2021-01-18,4 wk ahead cum death,2021-02-13,29,quantile,0.025,6773.198535579817
2021-01-18,4 wk ahead cum death,2021-02-13,29,quantile,0.05,6922.2549191884145
