last_ground_truth_date,state_name,target_date,Death_mean_weighted,Death_p2_5,Death_p97_5
2020-08-22,Massachusetts,2020-09-19,17.385153258298541,0.82477865199595524,48.4098401637089
2020-08-22,Illinois,2020-09-19,45.446267347855631,5.01913113348713,139.2180533579031
2020-08-22,Louisiana,2020-09-19,16.378411363760733,4.82322412464864,78.31967000415095
2020-08-22,Connecticut,2020-09-19,1.3754608829194483,0.1925093381940815,12.729263168968144
2020-08-22,Maine,2020-09-19,0.33188164525687253,1.2018495270480683e-06,1.59619625407758
2020-08-22,Idaho,2020-09-19,6.653660767510952,1.2891270848036047,19.814764408639817
2020-08-22,New_Jersey,2020-09-19,1.7451184327928295,0.7993938457508869,13.191053278866718
2020-08-22,Michigan,2020-09-19,3.8012537236553388,0.013090606023514455,71.22800510065953
2020-08-22,California,2020-09-19,81.382113846788783,29.377684355904989,226.99311669611888
2020-08-22,New_Mexico,2020-09-19,6.0988691356597329,0.52637909480415357,8.3382615429763511
2020-08-22,Utah,2020-09-19,1.8890571377046936,0.3234707339495147,7.6455520724607107
2020-08-22,Colorado,2020-09-19,1.0758819315248205,0.046896709208972716,5.0464688012670882
2020-08-22,South_Carolina,2020-09-19,13.348483893025547,8.9091231421410555,46.368001699198075
2020-08-22,Kentucky,2020-09-19,4.8350074629972619,1.2628628310643908,13.977281760086264
2020-08-22,Hawaii,2020-09-19,2.6198703718503227,0.0174923731296468,8.7515715910528264
2020-08-22,Missouri,2020-09-19,6.881158356479582,1.0588172771805191,19.894685123051818
2020-08-22,Arizona,2020-09-19,11.019592505669756,4.9282348617349152,49.638930175429536
2020-08-22,Iowa,2020-09-19,9.91514526810464,0.68401250795162549,20.171130790142914
2020-08-22,Nevada,2020-09-19,7.0536476991411874,2.7305507501402246,46.223067971908044
2020-08-22,Arkansas,2020-09-19,9.9527833984988909,1.4667807893216298,20.278448318801736
2020-08-22,Nebraska,2020-09-19,2.134093146912809,0.28319254569864177,4.5201884177094946
2020-08-22,New_Hampshire,2020-09-19,0.75120254805894682,0.11814963424316476,2.1201526284922463
2020-08-22,New_York,2020-09-19,7.4291877862324718,0.0036694833699526335,164.9808402860003
2020-08-22,Georgia,2020-09-19,29.7385631417028,4.808246664940695,132.69046493374788
2020-08-22,Mississippi,2020-09-19,18.890162257915,3.5163674089495487,49.206825138374022
2020-08-22,North_Dakota,2020-09-19,1.4474838460839097,0.09428234751220306,4.6186066359013251
2020-08-22,Washington,2020-09-19,22.425874764734694,4.7291681053476395,36.590282833174228
2020-08-22,Texas,2020-09-19,70.7289971617889,41.826532942823256,301.46410587236051
2020-08-22,Delaware,2020-09-19,0.7737191523961523,0.0117682961517397,4.9926908103666037
2020-08-22,Tennessee,2020-09-19,15.819746093565849,2.96838169405561,53.504252804992454
2020-08-22,Wisconsin,2020-09-19,7.2619684768053476,0.021884343968427686,19.535909870788267
2020-08-22,Virginia,2020-09-19,6.0978584134625828,1.3281814481301597,14.461650554095405
2020-08-22,Minnesota,2020-09-19,5.7977692961677274,0.69655252206379592,24.591207774404211
2020-08-22,Pennsylvania,2020-09-19,9.99809713985516,0.93795773834996365,33.72379345995958
2020-08-22,Alabama,2020-09-19,12.244527111307175,5.0041950392938084,37.040642410077695
2020-08-22,North_Carolina,2020-09-19,33.923272803240287,16.80938057419965,45.515579881754178
2020-08-22,West_Virginia,2020-09-19,3.0782978487182509,0.011650129320386492,15.58874103268872
2020-08-22,Kansas,2020-09-19,5.2356462327334032,1.032063406148169,9.5054717687232611
2020-08-22,Ohio,2020-09-19,12.332084562091261,2.2961946148159287,36.202962456047118
2020-08-22,Oregon,2020-09-19,3.6185142209473038,1.5847478655591465,12.266789623325092
2020-08-22,Oklahoma,2020-09-19,15.848869844959454,8.91713591412274,22.038099049972672
2020-08-22,Florida,2020-09-19,50.355415349241646,36.4829790796133,311.0454525127746
2020-08-22,Indiana,2020-09-19,13.120767808022652,0.41561029269877031,35.393716781222366
2020-08-22,Montana,2020-09-19,1.2691689764759957,0.25808251296516788,6.0218138625724427
2020-08-22,Alaska,2020-09-19,0.56435114694496691,0.00556486828512313,1.8967966833308687
2020-08-22,Maryland,2020-09-19,2.9401034594681508,0.82096327643024336,18.077392961850425
2020-08-29,Delaware,2020-09-20,0.94924806629292724,0.01575843468084457,3.8112719951706704
2020-08-29,Massachusetts,2020-09-20,12.075029809409111,0.52034167752169658,82.021488149872013
2020-08-29,Maryland,2020-09-20,2.5884132897829657,0.82617694962946864,9.8943613964402157
2020-08-29,Arizona,2020-09-20,10.900150599654946,5.1994923319648585,40.43953812482593
2020-08-29,New_Jersey,2020-09-20,1.6202713227023495,0.60098481905320178,10.334255107477482
2020-08-29,Tennessee,2020-09-20,14.406050436611824,2.7857016276301616,46.780200325430819
2020-08-29,Montana,2020-09-20,2.4509157269073159,0.42920451748201388,5.6466835451534605
2020-08-29,Wisconsin,2020-09-20,5.7835974529657985,0.606338772915997,15.427556042016716
2020-08-29,Florida,2020-09-20,48.399344381171204,34.855621878339278,67.2062226740492
2020-08-29,Georgia,2020-09-20,82.8939169775059,53.998450617518387,120.56987099175119
2020-08-29,Alaska,2020-09-20,1.1698138516110463,0.28073165357155944,2.6539062580320274
2020-08-29,South_Carolina,2020-09-20,12.795869873006289,7.7725731303129431,23.81191980491305
2020-08-29,Idaho,2020-09-20,3.8779476292477639,1.2138400289165443,18.778565231871926
2020-08-29,Illinois,2020-09-20,7.1919255826643731,4.3171553299138417,18.587330902312594
2020-08-29,Arkansas,2020-09-20,16.19745584077085,10.944419477942137,21.941771098923113
2020-08-29,Nebraska,2020-09-20,1.7345587505743369,0.310463870857768,4.1158551026696415
2020-08-29,Alabama,2020-09-20,20.255356317687841,11.935007954733225,31.977601883525963
2020-08-29,Ohio,2020-09-20,16.280574429777392,2.3492155032447077,49.129327430216868
2020-08-29,Mississippi,2020-09-20,27.524319243198804,18.055362288909215,43.259493974166688
2020-08-29,Oregon,2020-09-20,5.8278031233983674,1.2949718055749408,9.600908010067533
2020-08-29,Texas,2020-09-20,67.250214239132774,42.240000366646008,98.105989981817572
2020-08-29,Missouri,2020-09-20,11.424110458539216,1.2219818723560572,22.04509219821588
2020-08-29,Virginia,2020-09-20,8.7606384748050576,1.962540403236916,17.726575084820343
2020-08-29,Kentucky,2020-09-20,6.7091677162469354,1.9956624707283896,13.500893274591521
2020-08-29,Connecticut,2020-09-20,1.0287302451329108,0.20134598157930836,8.03519399521845
2020-08-29,West_Virginia,2020-09-20,10.52994152872788,4.4342950356070485,18.680154169821154
2020-08-29,Utah,2020-09-20,2.60001677088084,0.28860479963291852,6.5634044410579255
2020-08-29,California,2020-09-20,68.11392811535093,41.555906942261842,216.28810009687112
2020-08-29,New_Mexico,2020-09-20,4.96424529531814,0.47088534553728711,7.6624067556589663
2020-08-29,Iowa,2020-09-20,10.884879263215547,1.9561886713894441,37.902025243463676
2020-08-29,Nevada,2020-09-20,5.1305060879285485,2.75340180299704,36.96176415958189
2020-08-29,North_Carolina,2020-09-20,31.672130361616173,17.788907660671068,39.134529906494677
2020-08-29,Washington,2020-09-20,7.6605379102000475,1.4166671605985504,30.297069200012583
2020-08-29,Kansas,2020-09-20,4.7296755953668814,1.5906428900743204,7.9991993501589471
